,Unnamed: 0,Unnamed: 0.1,zeros,total_relu,nb_layers,nb_neurons,precision,epoch,ratio_zeros,total_activations,cum_zeros,cum_relu
0,0,0,0,960000,1,16,16,0,0.0,16,0,960000
1,1,1,0,960000,1,16,16,1,0.0,16,0,1920000
2,2,2,0,960000,1,16,16,2,0.0,16,0,2880000
3,3,3,0,960000,1,16,16,3,0.0,16,0,3840000
4,4,4,0,960000,1,16,16,4,0.0,16,0,4800000
5,5,5,0,960000,1,16,16,5,0.0,16,0,5760000
6,6,6,0,960000,1,16,16,6,0.0,16,0,6720000
7,7,7,0,960000,1,16,16,7,0.0,16,0,7680000
8,8,8,0,960000,1,16,16,8,0.0,16,0,8640000
9,9,9,0,960000,1,16,16,9,0.0,16,0,9600000
10,10,10,0,960000,1,16,16,10,0.0,16,0,10560000
11,11,11,0,960000,1,16,16,11,0.0,16,0,11520000
12,12,12,0,960000,1,16,16,12,0.0,16,0,12480000
13,13,13,0,960000,1,16,16,13,0.0,16,0,13440000
14,14,14,0,960000,1,16,16,14,0.0,16,0,14400000
15,15,15,0,960000,1,16,16,15,0.0,16,0,15360000
16,16,16,0,960000,1,16,16,16,0.0,16,0,16320000
17,17,17,0,960000,1,16,16,17,0.0,16,0,17280000
18,18,18,0,960000,1,16,16,18,0.0,16,0,18240000
19,19,19,0,960000,1,16,16,19,0.0,16,0,19200000
20,20,20,0,960000,1,16,16,20,0.0,16,0,20160000
21,21,21,0,960000,1,16,16,21,0.0,16,0,21120000
22,22,22,0,960000,1,16,16,22,0.0,16,0,22080000
23,23,23,0,960000,1,16,16,23,0.0,16,0,23040000
24,24,24,0,960000,1,16,16,24,0.0,16,0,24000000
25,25,25,0,960000,1,16,16,25,0.0,16,0,24960000
26,26,26,0,960000,1,16,16,26,0.0,16,0,25920000
27,27,27,0,960000,1,16,16,27,0.0,16,0,26880000
28,28,28,0,960000,1,16,16,28,0.0,16,0,27840000
29,29,29,0,960000,1,16,16,29,0.0,16,0,28800000
30,30,30,0,960000,1,16,16,30,0.0,16,0,29760000
31,31,31,0,960000,1,16,16,31,0.0,16,0,30720000
32,32,32,0,960000,1,16,16,32,0.0,16,0,31680000
33,33,33,0,960000,1,16,16,33,0.0,16,0,32640000
34,34,34,0,960000,1,16,16,34,0.0,16,0,33600000
35,35,35,0,960000,1,16,16,35,0.0,16,0,34560000
36,36,36,0,960000,1,16,16,36,0.0,16,0,35520000
37,37,37,0,960000,1,16,16,37,0.0,16,0,36480000
38,38,38,0,960000,1,16,16,38,0.0,16,0,37440000
39,39,39,0,960000,1,16,16,39,0.0,16,0,38400000
40,40,40,0,960000,1,16,16,40,0.0,16,0,39360000
41,41,41,0,960000,1,16,16,41,0.0,16,0,40320000
42,42,42,0,960000,1,16,16,42,0.0,16,0,41280000
43,43,43,0,960000,1,16,16,43,0.0,16,0,42240000
44,44,44,0,960000,1,16,16,44,0.0,16,0,43200000
45,45,45,0,960000,1,16,16,45,0.0,16,0,44160000
46,46,46,0,960000,1,16,16,46,0.0,16,0,45120000
47,47,47,0,960000,1,16,16,47,0.0,16,0,46080000
48,48,48,0,960000,1,16,16,48,0.0,16,0,47040000
49,49,49,0,960000,1,16,16,49,0.0,16,0,48000000
50,50,50,0,960000,1,16,16,50,0.0,16,0,48960000
51,51,51,0,960000,1,16,16,51,0.0,16,0,49920000
52,52,52,0,960000,1,16,16,52,0.0,16,0,50880000
53,53,53,0,960000,1,16,16,53,0.0,16,0,51840000
54,54,54,0,960000,1,16,16,54,0.0,16,0,52800000
55,55,55,0,960000,1,16,16,55,0.0,16,0,53760000
56,56,56,0,960000,1,16,16,56,0.0,16,0,54720000
57,57,57,0,960000,1,16,16,57,0.0,16,0,55680000
58,58,58,0,960000,1,16,16,58,0.0,16,0,56640000
59,59,59,0,960000,1,16,16,59,0.0,16,0,57600000
60,60,60,0,960000,1,16,16,60,0.0,16,0,58560000
61,61,61,0,960000,1,16,16,61,0.0,16,0,59520000
62,62,62,0,960000,1,16,16,62,0.0,16,0,60480000
63,63,63,0,960000,1,16,16,63,0.0,16,0,61440000
64,64,64,0,960000,1,16,16,64,0.0,16,0,62400000
65,65,65,0,960000,1,16,16,65,0.0,16,0,63360000
66,66,66,0,960000,1,16,16,66,0.0,16,0,64320000
67,67,67,0,960000,1,16,16,67,0.0,16,0,65280000
68,68,68,0,960000,1,16,16,68,0.0,16,0,66240000
69,69,69,0,960000,1,16,16,69,0.0,16,0,67200000
70,70,70,0,960000,1,16,16,70,0.0,16,0,68160000
71,71,71,0,960000,1,16,16,71,0.0,16,0,69120000
72,72,72,0,960000,1,16,16,72,0.0,16,0,70080000
73,73,73,0,960000,1,16,16,73,0.0,16,0,71040000
74,74,74,0,960000,1,16,16,74,0.0,16,0,72000000
75,75,75,0,960000,1,16,16,75,0.0,16,0,72960000
76,76,76,0,960000,1,16,16,76,0.0,16,0,73920000
77,77,77,0,960000,1,16,16,77,0.0,16,0,74880000
78,78,78,0,960000,1,16,16,78,0.0,16,0,75840000
79,79,79,0,960000,1,16,16,79,0.0,16,0,76800000
80,80,80,0,960000,1,16,16,80,0.0,16,0,77760000
81,81,81,0,960000,1,16,16,81,0.0,16,0,78720000
82,82,82,0,960000,1,16,16,82,0.0,16,0,79680000
83,83,83,0,960000,1,16,16,83,0.0,16,0,80640000
84,84,84,0,960000,1,16,16,84,0.0,16,0,81600000
85,85,85,0,960000,1,16,16,85,0.0,16,0,82560000
86,86,86,0,960000,1,16,16,86,0.0,16,0,83520000
87,87,87,0,960000,1,16,16,87,0.0,16,0,84480000
88,88,88,0,960000,1,16,16,88,0.0,16,0,85440000
89,89,89,0,960000,1,16,16,89,0.0,16,0,86400000
90,90,90,0,960000,1,16,16,90,0.0,16,0,87360000
91,91,91,0,960000,1,16,16,91,0.0,16,0,88320000
92,92,92,0,960000,1,16,16,92,0.0,16,0,89280000
93,93,93,0,960000,1,16,16,93,0.0,16,0,90240000
94,94,94,0,960000,1,16,16,94,0.0,16,0,91200000
95,95,95,0,960000,1,16,16,95,0.0,16,0,92160000
96,96,96,0,960000,1,16,16,96,0.0,16,0,93120000
97,97,97,0,960000,1,16,16,97,0.0,16,0,94080000
98,98,98,0,960000,1,16,16,98,0.0,16,0,95040000
99,99,99,0,960000,1,16,16,99,0.0,16,0,96000000
100,100,100,0,3840000,1,64,16,0,0.0,64,0,3840000
101,101,101,0,3840000,1,64,16,1,0.0,64,0,7680000
102,102,102,1,3840000,1,64,16,2,2.604166666666667e-07,64,1,11520000
103,103,103,0,3840000,1,64,16,3,0.0,64,1,15360000
104,104,104,1,3840000,1,64,16,4,2.604166666666667e-07,64,2,19200000
105,105,105,0,3840000,1,64,16,5,0.0,64,2,23040000
106,106,106,0,3840000,1,64,16,6,0.0,64,2,26880000
107,107,107,1,3840000,1,64,16,7,2.604166666666667e-07,64,3,30720000
108,108,108,0,3840000,1,64,16,8,0.0,64,3,34560000
109,109,109,0,3840000,1,64,16,9,0.0,64,3,38400000
110,110,110,0,3840000,1,64,16,10,0.0,64,3,42240000
111,111,111,0,3840000,1,64,16,11,0.0,64,3,46080000
112,112,112,0,3840000,1,64,16,12,0.0,64,3,49920000
113,113,113,0,3840000,1,64,16,13,0.0,64,3,53760000
114,114,114,0,3840000,1,64,16,14,0.0,64,3,57600000
115,115,115,0,3840000,1,64,16,15,0.0,64,3,61440000
116,116,116,0,3840000,1,64,16,16,0.0,64,3,65280000
117,117,117,1,3840000,1,64,16,17,2.604166666666667e-07,64,4,69120000
118,118,118,0,3840000,1,64,16,18,0.0,64,4,72960000
119,119,119,0,3840000,1,64,16,19,0.0,64,4,76800000
120,120,120,0,3840000,1,64,16,20,0.0,64,4,80640000
121,121,121,0,3840000,1,64,16,21,0.0,64,4,84480000
122,122,122,1,3840000,1,64,16,22,2.604166666666667e-07,64,5,88320000
123,123,123,0,3840000,1,64,16,23,0.0,64,5,92160000
124,124,124,0,3840000,1,64,16,24,0.0,64,5,96000000
125,125,125,0,3840000,1,64,16,25,0.0,64,5,99840000
126,126,126,0,3840000,1,64,16,26,0.0,64,5,103680000
127,127,127,0,3840000,1,64,16,27,0.0,64,5,107520000
128,128,128,0,3840000,1,64,16,28,0.0,64,5,111360000
129,129,129,0,3840000,1,64,16,29,0.0,64,5,115200000
130,130,130,0,3840000,1,64,16,30,0.0,64,5,119040000
131,131,131,0,3840000,1,64,16,31,0.0,64,5,122880000
132,132,132,0,3840000,1,64,16,32,0.0,64,5,126720000
133,133,133,0,3840000,1,64,16,33,0.0,64,5,130560000
134,134,134,0,3840000,1,64,16,34,0.0,64,5,134400000
135,135,135,1,3840000,1,64,16,35,2.604166666666667e-07,64,6,138240000
136,136,136,0,3840000,1,64,16,36,0.0,64,6,142080000
137,137,137,0,3840000,1,64,16,37,0.0,64,6,145920000
138,138,138,0,3840000,1,64,16,38,0.0,64,6,149760000
139,139,139,1,3840000,1,64,16,39,2.604166666666667e-07,64,7,153600000
140,140,140,1,3840000,1,64,16,40,2.604166666666667e-07,64,8,157440000
141,141,141,0,3840000,1,64,16,41,0.0,64,8,161280000
142,142,142,0,3840000,1,64,16,42,0.0,64,8,165120000
143,143,143,0,3840000,1,64,16,43,0.0,64,8,168960000
144,144,144,0,3840000,1,64,16,44,0.0,64,8,172800000
145,145,145,1,3840000,1,64,16,45,2.604166666666667e-07,64,9,176640000
146,146,146,0,3840000,1,64,16,46,0.0,64,9,180480000
147,147,147,1,3840000,1,64,16,47,2.604166666666667e-07,64,10,184320000
148,148,148,0,3840000,1,64,16,48,0.0,64,10,188160000
149,149,149,0,3840000,1,64,16,49,0.0,64,10,192000000
150,150,150,0,3840000,1,64,16,50,0.0,64,10,195840000
151,151,151,0,3840000,1,64,16,51,0.0,64,10,199680000
152,152,152,2,3840000,1,64,16,52,5.208333333333334e-07,64,12,203520000
153,153,153,0,3840000,1,64,16,53,0.0,64,12,207360000
154,154,154,0,3840000,1,64,16,54,0.0,64,12,211200000
155,155,155,0,3840000,1,64,16,55,0.0,64,12,215040000
156,156,156,0,3840000,1,64,16,56,0.0,64,12,218880000
157,157,157,0,3840000,1,64,16,57,0.0,64,12,222720000
158,158,158,1,3840000,1,64,16,58,2.604166666666667e-07,64,13,226560000
159,159,159,0,3840000,1,64,16,59,0.0,64,13,230400000
160,160,160,1,3840000,1,64,16,60,2.604166666666667e-07,64,14,234240000
161,161,161,0,3840000,1,64,16,61,0.0,64,14,238080000
162,162,162,0,3840000,1,64,16,62,0.0,64,14,241920000
163,163,163,1,3840000,1,64,16,63,2.604166666666667e-07,64,15,245760000
164,164,164,1,3840000,1,64,16,64,2.604166666666667e-07,64,16,249600000
165,165,165,0,3840000,1,64,16,65,0.0,64,16,253440000
166,166,166,0,3840000,1,64,16,66,0.0,64,16,257280000
167,167,167,0,3840000,1,64,16,67,0.0,64,16,261120000
168,168,168,0,3840000,1,64,16,68,0.0,64,16,264960000
169,169,169,0,3840000,1,64,16,69,0.0,64,16,268800000
170,170,170,0,3840000,1,64,16,70,0.0,64,16,272640000
171,171,171,0,3840000,1,64,16,71,0.0,64,16,276480000
172,172,172,1,3840000,1,64,16,72,2.604166666666667e-07,64,17,280320000
173,173,173,0,3840000,1,64,16,73,0.0,64,17,284160000
174,174,174,0,3840000,1,64,16,74,0.0,64,17,288000000
175,175,175,0,3840000,1,64,16,75,0.0,64,17,291840000
176,176,176,0,3840000,1,64,16,76,0.0,64,17,295680000
177,177,177,0,3840000,1,64,16,77,0.0,64,17,299520000
178,178,178,0,3840000,1,64,16,78,0.0,64,17,303360000
179,179,179,0,3840000,1,64,16,79,0.0,64,17,307200000
180,180,180,0,3840000,1,64,16,80,0.0,64,17,311040000
181,181,181,1,3840000,1,64,16,81,2.604166666666667e-07,64,18,314880000
182,182,182,0,3840000,1,64,16,82,0.0,64,18,318720000
183,183,183,0,3840000,1,64,16,83,0.0,64,18,322560000
184,184,184,0,3840000,1,64,16,84,0.0,64,18,326400000
185,185,185,0,3840000,1,64,16,85,0.0,64,18,330240000
186,186,186,0,3840000,1,64,16,86,0.0,64,18,334080000
187,187,187,0,3840000,1,64,16,87,0.0,64,18,337920000
188,188,188,0,3840000,1,64,16,88,0.0,64,18,341760000
189,189,189,0,3840000,1,64,16,89,0.0,64,18,345600000
190,190,190,0,3840000,1,64,16,90,0.0,64,18,349440000
191,191,191,0,3840000,1,64,16,91,0.0,64,18,353280000
192,192,192,2,3840000,1,64,16,92,5.208333333333334e-07,64,20,357120000
193,193,193,0,3840000,1,64,16,93,0.0,64,20,360960000
194,194,194,0,3840000,1,64,16,94,0.0,64,20,364800000
195,195,195,0,3840000,1,64,16,95,0.0,64,20,368640000
196,196,196,1,3840000,1,64,16,96,2.604166666666667e-07,64,21,372480000
197,197,197,0,3840000,1,64,16,97,0.0,64,21,376320000
198,198,198,0,3840000,1,64,16,98,0.0,64,21,380160000
199,199,199,0,3840000,1,64,16,99,0.0,64,21,384000000
200,200,200,0,15360000,1,256,16,0,0.0,256,0,15360000
201,201,201,0,15360000,1,256,16,1,0.0,256,0,30720000
202,202,202,1,15360000,1,256,16,2,6.510416666666667e-08,256,1,46080000
203,203,203,2,15360000,1,256,16,3,1.3020833333333334e-07,256,3,61440000
204,204,204,2,15360000,1,256,16,4,1.3020833333333334e-07,256,5,76800000
205,205,205,1,15360000,1,256,16,5,6.510416666666667e-08,256,6,92160000
206,206,206,1,15360000,1,256,16,6,6.510416666666667e-08,256,7,107520000
207,207,207,2,15360000,1,256,16,7,1.3020833333333334e-07,256,9,122880000
208,208,208,2,15360000,1,256,16,8,1.3020833333333334e-07,256,11,138240000
209,209,209,1,15360000,1,256,16,9,6.510416666666667e-08,256,12,153600000
210,210,210,3,15360000,1,256,16,10,1.953125e-07,256,15,168960000
211,211,211,2,15360000,1,256,16,11,1.3020833333333334e-07,256,17,184320000
212,212,212,1,15360000,1,256,16,12,6.510416666666667e-08,256,18,199680000
213,213,213,1,15360000,1,256,16,13,6.510416666666667e-08,256,19,215040000
214,214,214,1,15360000,1,256,16,14,6.510416666666667e-08,256,20,230400000
215,215,215,1,15360000,1,256,16,15,6.510416666666667e-08,256,21,245760000
216,216,216,0,15360000,1,256,16,16,0.0,256,21,261120000
217,217,217,0,15360000,1,256,16,17,0.0,256,21,276480000
218,218,218,1,15360000,1,256,16,18,6.510416666666667e-08,256,22,291840000
219,219,219,0,15360000,1,256,16,19,0.0,256,22,307200000
220,220,220,1,15360000,1,256,16,20,6.510416666666667e-08,256,23,322560000
221,221,221,0,15360000,1,256,16,21,0.0,256,23,337920000
222,222,222,1,15360000,1,256,16,22,6.510416666666667e-08,256,24,353280000
223,223,223,1,15360000,1,256,16,23,6.510416666666667e-08,256,25,368640000
224,224,224,0,15360000,1,256,16,24,0.0,256,25,384000000
225,225,225,0,15360000,1,256,16,25,0.0,256,25,399360000
226,226,226,1,15360000,1,256,16,26,6.510416666666667e-08,256,26,414720000
227,227,227,0,15360000,1,256,16,27,0.0,256,26,430080000
228,228,228,0,15360000,1,256,16,28,0.0,256,26,445440000
229,229,229,2,15360000,1,256,16,29,1.3020833333333334e-07,256,28,460800000
230,230,230,0,15360000,1,256,16,30,0.0,256,28,476160000
231,231,231,1,15360000,1,256,16,31,6.510416666666667e-08,256,29,491520000
232,232,232,1,15360000,1,256,16,32,6.510416666666667e-08,256,30,506880000
233,233,233,2,15360000,1,256,16,33,1.3020833333333334e-07,256,32,522240000
234,234,234,0,15360000,1,256,16,34,0.0,256,32,537600000
235,235,235,2,15360000,1,256,16,35,1.3020833333333334e-07,256,34,552960000
236,236,236,1,15360000,1,256,16,36,6.510416666666667e-08,256,35,568320000
237,237,237,0,15360000,1,256,16,37,0.0,256,35,583680000
238,238,238,0,15360000,1,256,16,38,0.0,256,35,599040000
239,239,239,2,15360000,1,256,16,39,1.3020833333333334e-07,256,37,614400000
240,240,240,1,15360000,1,256,16,40,6.510416666666667e-08,256,38,629760000
241,241,241,0,15360000,1,256,16,41,0.0,256,38,645120000
242,242,242,0,15360000,1,256,16,42,0.0,256,38,660480000
243,243,243,0,15360000,1,256,16,43,0.0,256,38,675840000
244,244,244,0,15360000,1,256,16,44,0.0,256,38,691200000
245,245,245,1,15360000,1,256,16,45,6.510416666666667e-08,256,39,706560000
246,246,246,0,15360000,1,256,16,46,0.0,256,39,721920000
247,247,247,0,15360000,1,256,16,47,0.0,256,39,737280000
248,248,248,3,15360000,1,256,16,48,1.953125e-07,256,42,752640000
249,249,249,1,15360000,1,256,16,49,6.510416666666667e-08,256,43,768000000
250,250,250,0,15360000,1,256,16,50,0.0,256,43,783360000
251,251,251,0,15360000,1,256,16,51,0.0,256,43,798720000
252,252,252,0,15360000,1,256,16,52,0.0,256,43,814080000
253,253,253,0,15360000,1,256,16,53,0.0,256,43,829440000
254,254,254,1,15360000,1,256,16,54,6.510416666666667e-08,256,44,844800000
255,255,255,0,15360000,1,256,16,55,0.0,256,44,860160000
256,256,256,0,15360000,1,256,16,56,0.0,256,44,875520000
257,257,257,1,15360000,1,256,16,57,6.510416666666667e-08,256,45,890880000
258,258,258,2,15360000,1,256,16,58,1.3020833333333334e-07,256,47,906240000
259,259,259,0,15360000,1,256,16,59,0.0,256,47,921600000
260,260,260,1,15360000,1,256,16,60,6.510416666666667e-08,256,48,936960000
261,261,261,1,15360000,1,256,16,61,6.510416666666667e-08,256,49,952320000
262,262,262,1,15360000,1,256,16,62,6.510416666666667e-08,256,50,967680000
263,263,263,0,15360000,1,256,16,63,0.0,256,50,983040000
264,264,264,0,15360000,1,256,16,64,0.0,256,50,998400000
265,265,265,3,15360000,1,256,16,65,1.953125e-07,256,53,1013760000
266,266,266,0,15360000,1,256,16,66,0.0,256,53,1029120000
267,267,267,0,15360000,1,256,16,67,0.0,256,53,1044480000
268,268,268,0,15360000,1,256,16,68,0.0,256,53,1059840000
269,269,269,2,15360000,1,256,16,69,1.3020833333333334e-07,256,55,1075200000
270,270,270,1,15360000,1,256,16,70,6.510416666666667e-08,256,56,1090560000
271,271,271,0,15360000,1,256,16,71,0.0,256,56,1105920000
272,272,272,0,15360000,1,256,16,72,0.0,256,56,1121280000
273,273,273,0,15360000,1,256,16,73,0.0,256,56,1136640000
274,274,274,1,15360000,1,256,16,74,6.510416666666667e-08,256,57,1152000000
275,275,275,1,15360000,1,256,16,75,6.510416666666667e-08,256,58,1167360000
276,276,276,0,15360000,1,256,16,76,0.0,256,58,1182720000
277,277,277,0,15360000,1,256,16,77,0.0,256,58,1198080000
278,278,278,1,15360000,1,256,16,78,6.510416666666667e-08,256,59,1213440000
279,279,279,2,15360000,1,256,16,79,1.3020833333333334e-07,256,61,1228800000
280,280,280,4,15360000,1,256,16,80,2.604166666666667e-07,256,65,1244160000
281,281,281,0,15360000,1,256,16,81,0.0,256,65,1259520000
282,282,282,0,15360000,1,256,16,82,0.0,256,65,1274880000
283,283,283,0,15360000,1,256,16,83,0.0,256,65,1290240000
284,284,284,0,15360000,1,256,16,84,0.0,256,65,1305600000
285,285,285,0,15360000,1,256,16,85,0.0,256,65,1320960000
286,286,286,0,15360000,1,256,16,86,0.0,256,65,1336320000
287,287,287,1,15360000,1,256,16,87,6.510416666666667e-08,256,66,1351680000
288,288,288,0,15360000,1,256,16,88,0.0,256,66,1367040000
289,289,289,0,15360000,1,256,16,89,0.0,256,66,1382400000
290,290,290,0,15360000,1,256,16,90,0.0,256,66,1397760000
291,291,291,1,15360000,1,256,16,91,6.510416666666667e-08,256,67,1413120000
292,292,292,1,15360000,1,256,16,92,6.510416666666667e-08,256,68,1428480000
293,293,293,0,15360000,1,256,16,93,0.0,256,68,1443840000
294,294,294,1,15360000,1,256,16,94,6.510416666666667e-08,256,69,1459200000
295,295,295,0,15360000,1,256,16,95,0.0,256,69,1474560000
296,296,296,1,15360000,1,256,16,96,6.510416666666667e-08,256,70,1489920000
297,297,297,2,15360000,1,256,16,97,1.3020833333333334e-07,256,72,1505280000
298,298,298,5,15360000,1,256,16,98,3.255208333333333e-07,256,77,1520640000
299,299,299,1,15360000,1,256,16,99,6.510416666666667e-08,256,78,1536000000
300,300,300,1,30720000,1,512,16,0,3.2552083333333335e-08,512,1,30720000
301,301,301,1,30720000,1,512,16,1,3.2552083333333335e-08,512,2,61440000
302,302,302,2,30720000,1,512,16,2,6.510416666666667e-08,512,4,92160000
303,303,303,2,30720000,1,512,16,3,6.510416666666667e-08,512,6,122880000
304,304,304,3,30720000,1,512,16,4,9.765625e-08,512,9,153600000
305,305,305,3,30720000,1,512,16,5,9.765625e-08,512,12,184320000
306,306,306,1,30720000,1,512,16,6,3.2552083333333335e-08,512,13,215040000
307,307,307,1,30720000,1,512,16,7,3.2552083333333335e-08,512,14,245760000
308,308,308,3,30720000,1,512,16,8,9.765625e-08,512,17,276480000
309,309,309,1,30720000,1,512,16,9,3.2552083333333335e-08,512,18,307200000
310,310,310,4,30720000,1,512,16,10,1.3020833333333334e-07,512,22,337920000
311,311,311,1,30720000,1,512,16,11,3.2552083333333335e-08,512,23,368640000
312,312,312,0,30720000,1,512,16,12,0.0,512,23,399360000
313,313,313,3,30720000,1,512,16,13,9.765625e-08,512,26,430080000
314,314,314,4,30720000,1,512,16,14,1.3020833333333334e-07,512,30,460800000
315,315,315,1,30720000,1,512,16,15,3.2552083333333335e-08,512,31,491520000
316,316,316,1,30720000,1,512,16,16,3.2552083333333335e-08,512,32,522240000
317,317,317,2,30720000,1,512,16,17,6.510416666666667e-08,512,34,552960000
318,318,318,1,30720000,1,512,16,18,3.2552083333333335e-08,512,35,583680000
319,319,319,2,30720000,1,512,16,19,6.510416666666667e-08,512,37,614400000
320,320,320,1,30720000,1,512,16,20,3.2552083333333335e-08,512,38,645120000
321,321,321,3,30720000,1,512,16,21,9.765625e-08,512,41,675840000
322,322,322,2,30720000,1,512,16,22,6.510416666666667e-08,512,43,706560000
323,323,323,2,30720000,1,512,16,23,6.510416666666667e-08,512,45,737280000
324,324,324,2,30720000,1,512,16,24,6.510416666666667e-08,512,47,768000000
325,325,325,2,30720000,1,512,16,25,6.510416666666667e-08,512,49,798720000
326,326,326,2,30720000,1,512,16,26,6.510416666666667e-08,512,51,829440000
327,327,327,2,30720000,1,512,16,27,6.510416666666667e-08,512,53,860160000
328,328,328,1,30720000,1,512,16,28,3.2552083333333335e-08,512,54,890880000
329,329,329,1,30720000,1,512,16,29,3.2552083333333335e-08,512,55,921600000
330,330,330,2,30720000,1,512,16,30,6.510416666666667e-08,512,57,952320000
331,331,331,0,30720000,1,512,16,31,0.0,512,57,983040000
332,332,332,1,30720000,1,512,16,32,3.2552083333333335e-08,512,58,1013760000
333,333,333,3,30720000,1,512,16,33,9.765625e-08,512,61,1044480000
334,334,334,2,30720000,1,512,16,34,6.510416666666667e-08,512,63,1075200000
335,335,335,4,30720000,1,512,16,35,1.3020833333333334e-07,512,67,1105920000
336,336,336,0,30720000,1,512,16,36,0.0,512,67,1136640000
337,337,337,0,30720000,1,512,16,37,0.0,512,67,1167360000
338,338,338,1,30720000,1,512,16,38,3.2552083333333335e-08,512,68,1198080000
339,339,339,1,30720000,1,512,16,39,3.2552083333333335e-08,512,69,1228800000
340,340,340,1,30720000,1,512,16,40,3.2552083333333335e-08,512,70,1259520000
341,341,341,3,30720000,1,512,16,41,9.765625e-08,512,73,1290240000
342,342,342,3,30720000,1,512,16,42,9.765625e-08,512,76,1320960000
343,343,343,2,30720000,1,512,16,43,6.510416666666667e-08,512,78,1351680000
344,344,344,3,30720000,1,512,16,44,9.765625e-08,512,81,1382400000
345,345,345,2,30720000,1,512,16,45,6.510416666666667e-08,512,83,1413120000
346,346,346,1,30720000,1,512,16,46,3.2552083333333335e-08,512,84,1443840000
347,347,347,1,30720000,1,512,16,47,3.2552083333333335e-08,512,85,1474560000
348,348,348,0,30720000,1,512,16,48,0.0,512,85,1505280000
349,349,349,3,30720000,1,512,16,49,9.765625e-08,512,88,1536000000
350,350,350,1,30720000,1,512,16,50,3.2552083333333335e-08,512,89,1566720000
351,351,351,1,30720000,1,512,16,51,3.2552083333333335e-08,512,90,1597440000
352,352,352,3,30720000,1,512,16,52,9.765625e-08,512,93,1628160000
353,353,353,1,30720000,1,512,16,53,3.2552083333333335e-08,512,94,1658880000
354,354,354,3,30720000,1,512,16,54,9.765625e-08,512,97,1689600000
355,355,355,4,30720000,1,512,16,55,1.3020833333333334e-07,512,101,1720320000
356,356,356,3,30720000,1,512,16,56,9.765625e-08,512,104,1751040000
357,357,357,2,30720000,1,512,16,57,6.510416666666667e-08,512,106,1781760000
358,358,358,2,30720000,1,512,16,58,6.510416666666667e-08,512,108,1812480000
359,359,359,0,30720000,1,512,16,59,0.0,512,108,1843200000
360,360,360,1,30720000,1,512,16,60,3.2552083333333335e-08,512,109,1873920000
361,361,361,0,30720000,1,512,16,61,0.0,512,109,1904640000
362,362,362,0,30720000,1,512,16,62,0.0,512,109,1935360000
363,363,363,4,30720000,1,512,16,63,1.3020833333333334e-07,512,113,1966080000
364,364,364,1,30720000,1,512,16,64,3.2552083333333335e-08,512,114,1996800000
365,365,365,1,30720000,1,512,16,65,3.2552083333333335e-08,512,115,2027520000
366,366,366,1,30720000,1,512,16,66,3.2552083333333335e-08,512,116,2058240000
367,367,367,0,30720000,1,512,16,67,0.0,512,116,2088960000
368,368,368,3,30720000,1,512,16,68,9.765625e-08,512,119,2119680000
369,369,369,1,30720000,1,512,16,69,3.2552083333333335e-08,512,120,2150400000
370,370,370,1,30720000,1,512,16,70,3.2552083333333335e-08,512,121,2181120000
371,371,371,3,30720000,1,512,16,71,9.765625e-08,512,124,2211840000
372,372,372,1,30720000,1,512,16,72,3.2552083333333335e-08,512,125,2242560000
373,373,373,1,30720000,1,512,16,73,3.2552083333333335e-08,512,126,2273280000
374,374,374,2,30720000,1,512,16,74,6.510416666666667e-08,512,128,2304000000
375,375,375,0,30720000,1,512,16,75,0.0,512,128,2334720000
376,376,376,2,30720000,1,512,16,76,6.510416666666667e-08,512,130,2365440000
377,377,377,0,30720000,1,512,16,77,0.0,512,130,2396160000
378,378,378,2,30720000,1,512,16,78,6.510416666666667e-08,512,132,2426880000
379,379,379,2,30720000,1,512,16,79,6.510416666666667e-08,512,134,2457600000
380,380,380,1,30720000,1,512,16,80,3.2552083333333335e-08,512,135,2488320000
381,381,381,3,30720000,1,512,16,81,9.765625e-08,512,138,2519040000
382,382,382,1,30720000,1,512,16,82,3.2552083333333335e-08,512,139,2549760000
383,383,383,2,30720000,1,512,16,83,6.510416666666667e-08,512,141,2580480000
384,384,384,1,30720000,1,512,16,84,3.2552083333333335e-08,512,142,2611200000
385,385,385,4,30720000,1,512,16,85,1.3020833333333334e-07,512,146,2641920000
386,386,386,2,30720000,1,512,16,86,6.510416666666667e-08,512,148,2672640000
387,387,387,1,30720000,1,512,16,87,3.2552083333333335e-08,512,149,2703360000
388,388,388,0,30720000,1,512,16,88,0.0,512,149,2734080000
389,389,389,4,30720000,1,512,16,89,1.3020833333333334e-07,512,153,2764800000
390,390,390,0,30720000,1,512,16,90,0.0,512,153,2795520000
391,391,391,2,30720000,1,512,16,91,6.510416666666667e-08,512,155,2826240000
392,392,392,1,30720000,1,512,16,92,3.2552083333333335e-08,512,156,2856960000
393,393,393,4,30720000,1,512,16,93,1.3020833333333334e-07,512,160,2887680000
394,394,394,3,30720000,1,512,16,94,9.765625e-08,512,163,2918400000
395,395,395,8,30720000,1,512,16,95,2.604166666666667e-07,512,171,2949120000
396,396,396,2,30720000,1,512,16,96,6.510416666666667e-08,512,173,2979840000
397,397,397,1,30720000,1,512,16,97,3.2552083333333335e-08,512,174,3010560000
398,398,398,0,30720000,1,512,16,98,0.0,512,174,3041280000
399,399,399,1,30720000,1,512,16,99,3.2552083333333335e-08,512,175,3072000000
